age,education_num,hours_per_week,capital_gain,capital_loss,sex,income_bin
37,10,38,0,0,1,0
49,9,39,0,0,0,0
48,13,57,0,0,1,0
51,9,40,0,0,1,1
33,9,30,0,0,0,0
28,7,50,7688,0,1,0
57,9,9,0,0,1,0
39,14,25,0,0,1,0
59,7,42,0,0,1,0
43,15,70,0,0,0,1
59,9,33,0,0,1,0
50,9,37,0,0,1,0
57,9,52,0,0,1,0
24,7,52,0,0,1,1
33,14,22,0,0,0,0
45,13,15,0,0,1,0
40,9,45,0,0,0,0
19,9,40,0,0,1,0
50,9,44,0,0,1,0
33,10,47,0,0,0,0
40,4,34,5178,0,1,0
25,11,19,0,0,1,1
19,3,55,0,0,0,0
26,9,46,0,0,1,0
21,10,45,0,0,1,0
33,9,40,0,0,1,0
47,13,35,0,0,0,1
34,9,31,0,0,1,0
42,10,11,0,0,1,0
34,13,28,7688,0,0,0
24,7,20,0,0,1,0
33,7,50,0,0,1,0
57,13,42,0,0,1,0
53,9,42,0,0,1,0
55,14,36,0,0,0,0
43,9,60,0,1902,0,0
47,11,28,0,1977,1,1
58,2,40,0,0,1,1
17,15,38,0,0,0,0
40,13,47,0,0,1,1
68,10,28,0,0,0,0
41,3,44,0,0,1,0
20,3,38,0,0,1,0
35,9,50,0,0,1,0
22,13,18,0,0,1,1
56,9,47,0,0,1,1
46,9,33,0,0,0,0
46,9,52,0,0,1,0
31,9,18,0,0,1,1
43,7,39,2174,0,0,0
37,13,67,0,0,1,0
62,9,19,0,0,0,0
40,13,57,0,0,1,0
48,9,50,0,0,1,0
20,7,62,14084,0,1,1
25,9,39,0,0,0,0
21,7,47,0,0,1,0
55,9,57,0,0,1,0
34,6,55,0,0,1,0
36,5,42,0,0,1,0
31,12,42,0,0,1,1
41,13,28,0,0,1,0
21,6,24,0,2042,1,0
36,5,42,0,0,0,0
27,10,47,0,0,1,0
39,9,34,0,0,0,0
33,13,38,0,1902,0,0
30,7,45,0,0,1,0
30,7,36,99999,0,1,1
23,13,43,0,0,1,0
59,9,51,0,0,1,0
59,10,31,0,0,1,1
48,4,6,0,0,1,0
68,9,41,0,0,1,0
36,9,7,0,0,0,0
52,9,48,0,0,1,1
50,14,56,0,0,1,0
61,9,43,0,2042,1,1
27,9,43,0,0,1,0
50,14,33,0,0,0,0
26,11,49,0,0,0,0
76,11,54,0,0,1,1
29,9,51,0,0,0,1
58,6,21,0,0,0,0
29,9,51,0,0,0,0
51,13,4,0,0,0,0
24,11,40,0,0,1,1
39,13,39,0,0,0,0
45,7,47,0,0,1,0
32,7,26,0,0,0,0
35,7,22,0,0,1,0
34,10,42,0,0,0,0
50,13,40,0,0,1,1
39,7,26,0,0,1,0
42,9,23,0,0,1,0
63,10,31,0,0,0,1
34,14,54,0,0,1,0
58,8,42,0,0,0,0
34,13,69,0,0,0,0
36,9,28,0,0,1,1
44,10,60,0,0,1,0
59,9,32,0,0,1,1
29,12,38,0,0,0,0
57,13,36,0,0,1,0
53,4,13,0,0,1,0
63,13,40,15024,0,1,0
32,10,43,0,0,1,1
35,9,32,0,0,1,1
43,12,47,0,0,1,0
44,11,30,0,0,1,0
61,9,52,0,2042,0,0
51,9,36,0,0,0,0
38,10,37,0,0,1,0
45,13,64,0,0,1,0
23,9,39,0,0,0,0
36,9,53,0,0,1,0
36,9,39,0,0,0,0
47,13,40,0,0,1,0
41,13,24,0,0,1,0
36,7,33,0,0,1,0
37,13,33,0,0,0,1
26,13,41,5178,0,1,1
42,7,51,0,0,0,0
43,5,41,0,0,0,0
30,14,17,0,0,1,1
18,9,50,0,0,1,0
30,4,44,0,0,0,0
30,13,57,0,0,0,1
30,11,44,0,0,1,1
29,7,36,0,0,0,0
19,13,29,0,0,1,0
43,9,37,0,0,1,0
36,13,35,0,0,1,1
31,7,34,0,0,1,1
56,2,31,0,0,1,0
48,9,57,0,0,0,0
56,9,35,0,0,1,0
18,13,40,0,0,1,0
20,13,49,0,0,0,0
31,7,43,0,0,1,0
31,8,35,0,0,1,0
24,7,38,0,0,1,0
26,7,37,0,0,1,0
36,13,19,0,0,1,1
22,10,30,0,0,1,0
40,14,47,99999,1977,1,1
36,9,49,0,0,0,1
45,12,41,0,0,0,0
34,7,40,5178,0,1,1
48,7,51,0,2824,0,0
31,7,43,0,0,1,0
54,7,49,0,0,1,1
33,10,50,0,0,1,0
23,11,37,0,0,0,0
56,13,42,0,0,0,0
30,7,40,0,1977,1,0
56,13,35,0,0,0,0
33,10,67,0,0,0,1
42,9,24,0,0,1,1
28,13,12,0,0,0,0
49,9,23,0,0,1,0
36,13,41,0,0,1,0
38,7,57,0,0,1,0
23,10,32,0,0,1,0
22,7,46,0,0,0,0
42,9,36,0,0,1,0
22,10,32,7688,0,0,0
61,9,52,0,0,1,0
47,13,36,0,0,1,0
51,13,31,0,0,0,0
40,10,44,0,0,0,0
61,13,42,0,0,0,1
21,13,31,0,0,0,0
21,10,36,0,0,1,1
27,9,70,0,0,1,1
32,11,39,14084,0,0,0
40,14,27,0,0,0,1
47,13,44,0,0,1,0
39,7,43,0,0,0,0
40,11,25,14084,2392,1,1
28,9,62,0,0,0,0
59,14,55,0,0,0,1
32,7,41,0,0,0,1
34,9,52,0,0,0,0
38,10,33,0,0,1,0
18,9,36,0,0,1,1
32,13,33,0,0,1,0
41,9,40,0,0,0,1
41,10,49,0,0,1,0
45,11,36,0,0,1,1
58,10,47,0,0,1,1
53,10,32,0,0,1,0
33,10,52,0,0,1,0
29,7,57,0,0,1,0
18,7,21,0,0,1,0
51,7,58,0,0,1,1
40,9,20,0,0,1,0
37,9,57,0,0,1,0
48,4,43,0,0,1,0
49,5,67,99999,0,1,1
43,9,52,0,0,1,0
39,9,26,15024,0,1,0
46,7,42,0,0,1,1
46,11,43,0,0,1,0
35,7,31,0,0,1,0
39,9,40,0,1977,1,0
54,10,56,14084,0,0,1
35,9,54,0,0,1,0
49,5,31,0,0,1,0
45,7,54,0,2392,1,0
50,8,56,0,0,1,1
21,10,66,0,1977,1,0
34,9,44,14084,0,1,0
35,7,43,0,0,0,0
35,3,27,0,0,1,0
31,13,28,0,2824,0,0
36,9,60,0,0,1,1
70,11,43,0,0,1,0
58,7,55,0,0,1,0
21,14,40,5178,0,1,1
36,10,37,0,0,0,0
59,7,46,0,0,0,0
42,15,44,0,0,0,0
38,9,35,0,0,0,0
30,9,41,0,0,1,0
32,7,41,0,0,0,0
39,10,50,0,0,1,0
42,7,39,0,2392,1,0
24,13,60,0,0,1,1
38,6,18,0,0,0,0
58,12,43,0,0,0,0
30,9,34,0,0,0,0
41,9,41,0,0,1,0
29,7,26,0,0,1,0
18,10,37,0,0,1,1
53,9,53,0,0,0,1
45,13,30,0,0,1,0
31,7,40,0,0,1,0
59,9,40,0,0,1,0
41,11,50,0,0,1,0
48,11,40,0,0,1,0
43,9,38,0,0,1,0
29,10,49,0,0,1,1
28,9,30,0,0,1,0
56,11,23,0,0,0,0
51,13,30,0,0,0,0
53,13,50,0,0,0,0
28,14,35,0,0,1,0
23,9,44,0,0,1,0
29,10,36,0,0,1,0
25,2,9,0,0,1,0
33,12,37,0,0,0,0
24,6,33,0,0,0,0
44,4,24,0,0,0,0
45,6,54,0,0,1,0
19,10,52,0,0,1,0
56,9,33,5178,0,1,0
49,9,58,0,0,1,0
62,7,44,0,0,1,0
36,8,43,0,0,1,0
54,3,24,0,0,1,0
35,7,51,0,0,1,0
56,9,44,0,0,1,0
40,9,49,0,0,1,0
43,7,46,0,0,1,0
31,9,17,0,0,0,0
25,10,34,0,0,1,0
24,9,43,0,0,0,0
38,9,66,0,0,1,0
34,7,48,0,0,0,1
33,16,35,0,0,1,0
35,15,37,14084,0,1,0
31,11,23,2174,0,0,0
40,13,35,0,0,0,1
30,13,29,0,0,0,0
35,7,31,0,0,0,0
45,11,39,0,0,1,0
47,7,55,15024,0,0,1
54,13,48,0,1977,0,1
34,7,49,0,0,1,1
47,9,28,0,0,0,0
37,9,61,0,0,1,0
52,13,31,0,0,0,0
30,8,36,0,0,1,0
47,13,26,0,0,1,0
23,9,38,0,0,0,0
18,9,52,0,0,0,0
38,9,15,0,0,1,0
41,10,46,0,0,1,0
47,11,46,0,0,1,1
35,15,73,0,0,1,1
34,9,54,0,0,0,0
32,9,23,0,0,1,0
42,13,41,0,0,1,0
32,1,24,0,0,1,0
45,9,58,0,0,1,1
56,7,17,0,0,0,0
19,9,58,7688,0,0,0
26,10,53,2174,0,0,0
22,13,44,0,0,1,1
31,9,47,0,0,1,0
29,8,45,2174,0,1,0
26,11,34,0,0,0,0
45,9,56,0,0,0,0
38,5,42,0,0,1,0
30,11,37,0,0,1,1
51,8,55,0,0,1,0
54,12,48,0,0,1,0
64,14,38,0,0,1,1
38,13,45,0,0,0,1
26,13,33,0,0,1,1
38,9,35,0,0,1,0
40,9,43,0,0,0,0
46,8,36,0,0,1,0
58,9,57,0,0,1,1
44,8,23,0,0,0,0
52,13,57,15024,0,1,1
24,9,33,0,0,1,0
36,13,33,0,0,1,0
37,3,41,0,0,1,0
35,15,35,0,0,0,1
29,14,37,0,0,1,1
35,10,33,0,2824,0,0
38,7,34,0,0,0,0
28,11,32,0,0,1,0
44,15,53,0,0,0,0
66,9,38,0,0,1,1
54,7,22,0,0,1,0
35,13,56,0,0,1,1
44,5,47,0,0,1,0
52,9,18,0,0,0,0
34,9,26,0,0,0,0
40,7,40,0,0,1,0
57,9,59,0,0,1,1
40,7,32,0,0,0,0
33,9,48,15024,0,0,0
39,8,57,0,0,1,1
34,7,47,0,2824,1,0
40,8,31,0,0,1,1
43,10,24,0,0,0,0
28,9,27,7688,0,1,0
30,10,35,0,0,0,1
63,10,48,0,0,1,0
34,9,62,0,0,1,0
49,13,68,0,0,1,0
41,10,35,0,0,0,0
38,9,39,0,0,0,0
48,10,41,0,0,0,0
34,9,34,0,0,1,0
66,7,33,0,0,1,0
43,13,32,0,0,1,1
45,11,53,0,0,1,0
44,7,46,0,0,0,0
37,13,40,0,0,1,1
34,7,30,0,0,0,0
42,11,52,0,0,1,0
53,7,36,0,0,1,0
56,7,32,0,0,1,0
49,7,33,2174,0,0,1
28,14,34,0,0,1,1
50,14,25,0,1977,0,0
46,14,32,0,2042,0,0
28,10,38,0,0,1,0
40,7,21,0,0,1,1
33,13,43,0,0,1,1
41,9,48,0,1977,1,1
33,9,41,0,0,0,0
31,13,49,0,0,1,1
39,9,46,0,0,1,1
20,7,47,0,0,1,0
29,13,31,0,0,0,0
52,11,27,0,0,1,0
26,9,58,0,0,0,0
55,7,26,0,0,1,0
39,11,41,2174,0,1,1
66,13,18,0,0,1,1
39,5,69,0,0,1,0
50,12,34,0,0,1,1
34,7,38,0,0,1,0
42,9,25,0,0,1,1
50,11,30,0,0,0,0
39,9,31,0,0,1,0
55,9,23,0,0,0,0
32,10,28,0,0,0,1
54,10,17,99999,0,0,1
52,13,45,0,0,1,1
54,9,39,0,0,0,1
27,6,50,0,0,0,0
67,9,41,0,0,0,0
34,13,38,0,0,0,0
43,7,37,0,0,0,0
22,13,38,0,0,1,0
41,7,20,0,0,1,0
34,15,51,0,0,1,0
27,7,38,0,0,1,0
54,7,14,0,0,1,1
41,10,40,0,2392,0,0
41,9,40,0,0,0,0
62,9,32,7688,0,1,0
23,7,25,0,0,1,1
51,7,40,0,0,1,0
47,5,52,0,0,0,0
31,10,43,0,0,0,0
48,9,22,0,0,1,0
21,9,48,0,0,1,0
21,13,35,99999,2042,1,1
46,7,50,0,0,1,0
27,11,22,0,0,1,0
54,15,43,2174,0,0,0
38,9,29,0,0,0,0
30,10,45,0,2824,1,0
39,12,56,0,0,0,0
55,9,45,0,0,1,1
39,9,31,0,0,0,0
35,11,50,0,0,1,0
70,9,32,0,0,1,0
41,7,36,0,0,1,0
45,9,37,0,0,0,0
54,13,48,0,0,1,0
53,9,47,0,0,1,0
24,7,42,0,0,0,0
22,9,31,0,0,0,0
42,3,33,0,0,1,0
50,9,32,0,0,0,1
30,9,53,0,0,1,0
46,2,29,7688,0,1,0
81,9,37,0,0,0,1
39,7,44,5178,0,0,1
45,2,40,0,0,1,0
20,14,44,0,0,1,1
47,9,40,0,0,1,0
36,9,30,0,0,1,0
51,7,31,0,0,0,0
43,9,54,0,0,1,1
33,9,27,0,0,1,0
32,13,35,0,0,1,1
44,14,40,0,0,1,0
20,10,46,0,0,1,0
28,9,38,14084,0,0,0
37,9,53,14084,0,1,0
23,7,49,0,0,1,0
61,14,39,0,0,1,0
41,7,33,0,0,0,1
53,9,51,0,0,1,1
51,10,27,0,0,1,1
31,6,11,0,0,1,0
42,9,18,0,0,1,0
49,6,59,0,2392,0,0
23,9,44,0,0,1,0
35,10,52,0,0,1,0
59,7,19,0,0,0,0
36,9,31,0,0,1,1
27,5,69,0,2392,1,1
25,9,42,0,0,1,0
43,14,24,0,0,1,0
48,9,33,0,0,0,0
62,9,46,0,0,0,0
36,7,25,0,0,1,0
35,7,25,0,1902,0,0
20,12,54,0,2392,1,0
31,10,48,14084,0,1,1
38,9,44,0,0,0,1
49,7,47,0,0,0,0
37,9,49,0,0,0,1
55,13,37,0,0,0,1
44,14,17,0,0,1,0
41,12,81,0,0,1,0
36,9,22,5178,0,1,0
67,9,35,0,0,1,1
33,13,70,0,0,0,1
41,15,52,0,0,0,0
47,7,53,0,0,0,1
46,9,48,0,0,1,0
40,9,50,0,0,1,0
29,12,50,0,0,1,0
49,9,35,0,0,1,0
54,13,59,0,0,1,0
66,9,49,0,0,1,0
45,9,23,0,0,1,1
41,13,35,0,0,1,0
42,7,54,0,0,0,0
43,9,34,5178,0,1,0
35,9,27,0,0,1,0
47,7,30,0,0,0,0
46,7,48,0,0,1,0
44,9,43,0,0,1,1
34,4,55,0,0,0,1
32,13,52,7688,0,1,1
50,10,22,5178,0,1,0
19,12,34,0,0,1,1
26,9,65,0,0,0,0
39,6,38,0,0,1,0
50,10,32,0,0,1,1
27,14,22,0,0,1,0
23,9,41,0,0,1,0
20,13,53,0,0,1,1
32,10,34,0,0,1,0
36,13,32,0,1902,1,1
29,9,64,0,0,0,0
53,8,45,0,0,1,0
28,9,52,0,0,1,0
48,5,19,0,0,0,0
56,11,39,0,0,1,0
51,10,30,0,0,1,0
39,10,52,0,0,0,0
39,13,59,0,0,1,0
43,7,29,0,0,1,0
56,6,41,0,0,1,0
58,12,22,0,0,1,0
43,14,45,0,2042,1,1
42,7,19,0,0,1,0
26,15,55,0,1977,1,0
22,10,33,0,0,0,0
39,11,38,0,2824,0,0
32,7,56,0,0,1,0
36,9,39,0,0,1,0
36,7,70,0,0,0,0
39,13,36,0,0,1,0
49,11,39,0,0,1,1
51,7,66,0,0,1,0
37,5,18,0,0,0,0
52,11,54,0,0,0,0
41,9,50,5178,1902,1,0
47,9,57,0,1902,0,0
58,9,41,0,0,1,1
43,9,46,0,0,1,1
57,7,42,0,0,1,0
32,9,36,0,0,1,0
46,5,44,0,0,1,0
39,7,44,0,0,1,0
50,9,44,0,2042,1,0
50,9,41,0,0,1,1
46,13,40,0,0,1,0
40,13,36,0,0,1,0
33,15,47,5178,1977,0,1
36,7,46,0,0,1,0
17,9,32,0,0,0,0
40,9,34,0,0,0,0
20,7,12,99999,0,1,1
19,7,51,0,0,1,0
52,8,42,7688,0,0,0
48,13,30,0,0,1,0
23,14,26,14084,0,0,1
39,9,38,0,0,0,0
41,14,40,14084,0,1,1
23,14,27,0,0,1,0
60,9,38,0,0,1,0
41,15,45,0,0,1,0
17,9,35,0,0,1,1
64,9,41,0,0,0,0
56,9,46,0,2824,1,1
23,7,59,0,0,1,0
35,3,23,0,0,1,0
56,7,40,5178,0,1,1
19,16,52,14084,0,1,1
45,14,52,0,0,1,0
38,5,55,0,1977,1,0
24,13,33,0,0,1,0
33,5,32,0,0,0,0
57,13,56,0,0,0,0
32,9,55,0,0,1,0
47,7,29,0,0,0,0
46,9,30,0,0,1,0
19,9,60,0,0,0,0
37,13,36,0,0,1,0
19,9,60,2174,0,1,0
24,10,13,0,0,1,0
58,9,35,0,0,1,1
24,7,42,0,0,1,0
50,8,20,0,0,0,0
51,13,30,0,0,1,0
26,7,45,0,0,1,0
46,7,24,0,0,1,0
55,6,43,0,0,0,0
33,10,35,0,0,1,0
55,8,37,0,0,0,1
52,9,61,0,1977,1,0
44,13,33,0,0,0,0
24,7,46,0,0,1,0
45,16,52,0,0,1,1
54,12,50,0,0,1,1
32,15,33,0,0,1,0
69,9,53,0,0,0,1
31,7,33,0,0,1,0
21,15,49,0,0,0,0
51,7,50,7688,0,1,0
65,7,34,0,0,1,0
18,13,43,0,0,1,0
31,5,37,0,0,0,0
20,9,29,2174,0,1,0
40,8,46,0,0,0,0
63,13,47,0,0,1,1
23,9,27,0,0,0,0
29,9,75,0,0,1,0
44,9,41,0,0,1,0
47,8,25,0,0,1,0
32,7,30,0,0,0,0
45,13,48,0,0,0,1
22,9,40,0,0,1,0
40,13,23,0,0,1,0
30,9,51,0,1977,1,0
25,9,37,0,0,0,0
37,9,48,0,0,1,0
44,13,53,0,0,0,1
52,9,32,0,0,1,0
35,11,47,0,0,1,0
41,9,38,0,0,1,0
47,6,47,99999,0,0,1
37,9,55,0,0,1,0
51,6,47,0,0,1,1
64,16,27,0,0,1,1
27,13,32,0,0,1,0
23,11,36,0,0,0,1
21,10,41,0,0,1,0
36,11,51,0,0,1,1
48,7,16,0,0,1,0
28,9,14,0,0,0,0
37,12,35,0,0,0,0
55,10,40,0,0,0,0
44,9,44,0,0,0,0
37,9,25,0,0,0,0
24,9,29,0,0,1,0
35,6,48,0,0,0,0
63,7,40,0,0,1,0
26,9,54,0,0,1,0
70,9,25,0,0,1,0
43,13,30,0,0,0,0
30,7,32,0,0,0,0
38,7,39,0,2824,1,0
28,10,52,0,0,1,0
40,9,43,0,0,0,0
42,7,52,0,0,1,0
38,7,59,0,0,0,0
28,11,43,0,0,1,0
21,9,22,0,0,1,0
54,12,49,0,0,0,0
27,4,54,0,0,1,0
47,7,31,0,0,0,0
39,5,47,0,0,1,0
34,7,61,0,0,1,0
24,7,17,0,0,1,0
50,14,19,0,0,1,0
18,7,59,0,0,1,0
65,10,52,0,0,1,0
51,13,43,2174,0,0,0
56,13,28,0,0,1,0
44,13,31,0,0,1,0
30,7,54,0,0,0,0
43,9,17,0,0,1,0
34,9,14,2174,0,1,1
37,10,40,15024,0,1,0
65,9,35,0,2042,0,0
36,9,52,0,0,0,0
39,9,53,0,0,1,0
54,7,60,0,0,1,1
35,7,56,0,0,1,0
49,9,23,0,0,1,0
37,9,31,0,0,0,0
35,13,43,0,0,1,0
48,9,47,14084,0,1,0
39,9,41,0,0,1,0
31,13,42,7688,0,1,1
47,10,41,0,0,1,1
20,13,44,0,0,1,0
51,9,48,5178,0,1,1
51,13,44,0,0,0,0
49,6,41,15024,0,1,0
35,9,48,0,0,1,0
32,14,36,0,0,1,1
18,10,46,0,0,0,0
19,12,35,0,0,0,0
31,9,47,0,0,0,0
27,13,48,0,0,1,0
47,9,46,0,0,1,0
19,7,42,0,0,1,0
47,7,29,0,0,1,0
45,8,60,0,0,1,1
27,13,24,99999,0,1,1
42,10,32,0,0,1,0
53,13,41,14084,0,1,1
43,7,46,0,0,1,0
22,13,45,99999,0,1,1
25,9,72,0,2824,0,1
31,9,44,0,0,1,0
43,9,27,0,0,1,0
45,9,45,0,0,1,0
40,9,57,7688,0,1,0
56,10,36,0,0,0,1
44,9,40,15024,0,0,0
57,16,28,0,0,1,0
53,8,24,0,0,1,0
34,7,53,0,0,1,0
48,12,33,0,0,1,0
37,13,25,0,0,0,0
58,7,36,0,0,0,0
52,13,31,0,0,1,1
54,11,65,0,0,0,1
70,13,36,99999,0,1,1
48,13,57,0,0,0,0
28,7,45,0,0,0,0
28,7,34,0,0,1,0
40,15,44,0,0,0,0
53,7,48,0,2824,0,1
24,12,55,0,0,0,0
36,16,24,0,0,1,0
53,6,42,0,0,0,0
37,7,41,0,0,1,1
42,9,52,0,0,0,1
49,12,45,0,0,0,0
52,9,27,0,0,1,0
54,7,30,0,1977,0,0
39,9,49,0,0,0,0
23,6,29,0,0,0,0
38,7,34,0,0,1,0
57,9,42,0,0,1,1
41,13,42,0,0,1,0
44,13,23,0,0,1,0
32,9,44,0,0,1,0
65,13,12,0,0,0,1
25,9,46,0,0,1,0
24,9,11,0,0,1,0
48,13,18,14084,0,0,0
42,9,53,15024,0,1,1
57,2,40,0,0,1,0
66,10,50,0,1902,0,0
35,7,31,0,0,1,0
68,13,17,0,0,0,1
48,1,52,0,0,1,0
24,9,38,0,0,1,0
24,5,31,0,0,0,0
24,11,47,0,0,1,0
39,13,31,7688,0,0,0
39,9,39,0,0,0,0
40,9,42,5178,0,1,0
39,13,44,0,0,1,0
39,9,54,0,1977,0,0
39,9,15,0,0,1,0
28,14,47,0,0,0,0
52,7,41,0,0,1,0
32,9,45,0,2824,0,0
38,7,37,0,0,0,0
45,13,43,0,0,1,1
45,2,25,0,0,1,0
38,13,28,0,0,0,0
26,10,50,0,0,1,0
43,14,49,0,0,0,0
49,9,38,0,0,0,1
28,9,43,0,2392,1,0
24,9,45,0,0,1,0
43,10,41,0,0,1,0
37,9,38,0,0,0,1
40,9,42,0,0,1,0
34,9,66,0,0,1,0
36,5,43,0,0,1,0
39,9,39,0,0,1,0
42,9,47,0,0,0,0
35,14,32,0,0,1,0
28,5,32,0,0,0,0
67,10,43,0,0,1,0
39,9,43,0,0,1,0
47,9,50,0,0,1,0
48,2,42,0,0,0,0
33,8,40,0,0,1,0
19,13,63,0,0,0,1
25,9,43,0,1977,0,0
31,14,44,0,0,0,0
41,13,34,0,0,0,0
36,10,32,0,0,0,0
27,14,53,0,0,1,0
33,10,41,2174,0,1,1
30,8,25,0,1902,0,0
34,9,32,0,2824,1,0
42,13,59,0,0,1,0
31,13,33,15024,0,1,1
48,14,25,0,0,1,0
40,6,35,0,0,1,0
38,9,33,15024,0,1,0
45,10,37,5178,0,0,0
50,15,49,0,0,1,0
46,7,38,0,0,0,1
33,12,45,0,0,0,1
44,12,36,0,0,1,0
34,2,8,14084,0,1,0
41,9,28,0,0,0,0
40,10,52,0,0,1,0
31,9,57,0,0,1,1
35,6,52,0,0,1,0
39,7,55,0,0,1,0
36,9,31,0,0,1,0
32,5,61,0,0,1,0
34,9,38,0,0,1,0
29,10,34,0,0,0,0
31,7,36,0,1977,1,0
43,7,44,0,0,1,1
38,9,46,0,0,1,0
60,12,44,0,0,1,1
28,8,45,0,0,0,0
45,13,32,0,0,0,0
27,12,47,0,0,1,1
45,8,39,0,0,1,0
57,13,30,0,0,1,1
42,13,51,0,0,0,1
41,7,46,0,0,0,0
35,11,25,0,0,1,0
50,6,55,0,0,1,0
42,10,59,2174,0,1,1
56,9,34,99999,0,1,1
65,7,46,0,0,1,1
49,7,43,0,0,1,1
41,10,54,15024,0,0,0
38,10,44,0,0,1,0
52,9,19,0,0,1,0
59,10,43,0,0,1,0
27,14,45,0,0,1,1
36,14,43,0,0,0,0
55,11,55,14084,0,1,0
25,7,31,0,0,1,0
38,13,24,0,0,1,1
43,13,38,0,0,1,0
27,13,26,0,0,1,0
52,10,27,0,0,1,0
39,13,66,0,0,1,0
33,9,51,0,0,0,0
66,9,62,0,0,1,1
46,13,38,0,0,1,0
31,9,27,0,0,1,0
36,5,30,0,0,0,0
46,7,29,0,0,0,0
39,7,58,0,2042,0,0
23,5,51,0,0,1,0
30,9,32,0,0,0,0
37,7,20,7688,0,1,1
37,13,48,0,0,1,1
42,10,38,0,0,0,0
63,7,27,0,0,1,0
41,13,34,0,0,0,0
40,13,25,0,0,0,0
42,13,32,0,0,1,1
36,9,80,0,0,1,0
35,10,36,0,0,1,0
26,13,31,0,0,1,1
23,7,27,14084,0,1,0
23,7,22,0,0,1,0
28,3,26,0,1977,0,0
48,7,1,0,0,1,0
32,11,18,0,0,1,0
26,9,14,0,0,1,0
42,7,17,0,0,1,0
32,12,44,0,0,1,0
57,10,46,0,0,0,1
48,4,39,0,0,0,0
49,7,22,0,0,1,0
50,7,39,0,0,1,0
28,13,25,0,0,1,0
34,10,46,0,1902,1,1
31,13,39,0,0,1,0
55,7,47,0,0,0,1
46,9,26,0,0,1,0
47,13,39,0,0,1,1
44,7,60,0,0,1,0
25,13,21,0,0,1,0
51,14,32,0,0,0,0
43,7,44,0,0,1,1
39,4,29,0,0,1,0
27,9,48,0,0,1,0
51,15,36,5178,0,0,0
51,9,41,0,2824,1,0
32,9,28,2174,0,1,0
38,9,34,0,0,0,0
43,9,35,0,0,0,0
45,13,71,0,0,1,1
20,12,41,0,1902,1,1
44,7,20,0,0,1,0
27,9,38,0,0,1,0
47,9,41,0,0,1,0
19,9,47,0,0,0,0
42,8,49,0,0,0,0
45,7,36,0,0,0,0
18,14,45,0,0,1,1
28,7,34,7688,0,0,0
36,9,38,0,0,1,0
21,14,53,0,0,0,1
61,7,50,0,0,1,0
24,9,29,0,0,1,0
33,9,24,0,0,1,0
25,8,6,0,0,1,0
51,10,62,0,0,1,0
53,13,50,0,0,1,1
52,13,55,0,0,1,0
40,9,48,0,2392,0,0
37,9,50,0,0,0,0
56,9,45,0,0,1,1
20,9,23,99999,0,1,1
26,13,49,0,0,0,0
32,7,36,0,2042,1,1
43,4,23,0,0,1,0
26,9,20,0,0,1,0
26,7,30,0,0,0,0
58,13,37,0,0,1,0
60,9,36,7688,0,1,1
33,7,43,0,0,1,0
45,9,38,0,0,1,0
29,15,59,0,0,0,0
74,13,41,0,0,0,1
51,4,43,0,0,1,0
19,9,54,0,0,1,0
54,9,54,0,0,0,0
43,7,45,0,0,1,1
31,7,43,0,0,0,0
23,10,52,0,0,1,0
25,9,43,0,1902,1,0
35,10,12,0,0,0,0
47,9,39,0,0,0,0
31,7,36,0,0,1,0
32,9,27,0,0,1,0
67,13,47,0,0,1,1
42,13,36,14084,0,1,0
24,14,28,0,0,0,0
42,7,28,0,0,1,0
53,12,18,0,0,1,1
28,9,43,0,0,1,0
42,12,11,2174,0,0,0
28,13,27,0,0,1,1
57,13,21,0,0,1,0
27,9,44,0,0,0,0
44,10,26,0,0,0,0
61,12,36,0,0,0,1
30,9,36,0,0,1,0
75,6,25,0,0,0,0
39,10,31,0,0,0,0
50,8,29,0,0,1,1
60,13,27,0,0,1,1
32,11,49,0,0,1,0
32,12,43,0,0,1,0
36,7,32,0,0,1,0
57,9,46,0,0,1,0
18,9,51,99999,0,0,1
51,11,59,0,0,0,0
33,7,37,0,0,1,1
42,10,40,2174,0,1,1
29,9,42,0,0,1,0
43,9,56,0,2392,1,0
43,3,49,0,0,1,0
45,9,39,0,1977,0,1
64,13,41,0,1902,0,1
44,9,26,0,0,1,0
26,13,45,0,0,1,1
37,14,42,99999,0,1,1
46,9,21,0,0,0,0
47,9,48,0,0,1,0
53,9,41,0,0,0,0
40,10,42,0,0,1,0
37,13,43,0,0,0,0
30,9,46,0,0,1,0
54,9,34,0,0,1,0
59,9,11,0,0,0,0
39,9,46,7688,0,1,0
34,8,47,0,0,0,0
34,13,44,0,0,0,0
23,9,37,0,0,1,0
50,13,19,0,0,1,0
30,14,32,0,0,1,1
25,9,40,0,0,0,0
54,7,36,0,0,0,0
29,13,44,0,0,1,0
34,5,53,0,0,1,0
60,7,24,0,0,0,0
30,9,44,0,0,1,0
52,9,39,0,0,1,1
20,11,70,0,0,1,0
35,9,39,0,0,1,0
40,13,53,0,0,0,0
33,9,29,0,0,0,0
28,13,19,0,0,1,0
24,9,23,0,0,1,0
34,7,13,0,0,0,0
28,6,14,0,0,0,0
62,8,23,0,0,0,0
43,9,28,0,2042,0,0
47,9,27,0,0,1,0
28,9,33,0,0,1,0
21,14,40,15024,0,1,0
37,14,32,0,0,0,1
41,9,48,0,0,0,0
53,9,29,0,0,1,1
33,9,26,0,0,1,0
