default,student,balance,income
No,No,481.48,19779.69
No,Yes,1111.34,39000.81
No,No,857.53,37474.53
No,No,62.74,33302.13
No,Yes,948.94,14692.58
No,No,929.46,27934.0
No,No,775.43,33110.4
No,Yes,613.43,32041.23
No,No,924.32,35895.3
No,No,1252.32,22581.24
No,No,933.83,58564.96
No,No,729.09,21545.76
No,No,595.33,52697.24
No,No,1206.15,10249.15
No,No,945.14,52192.9
No,Yes,773.09,29481.57
No,No,895.45,31105.74
No,No,675.44,9241.76
No,No,154.71,40937.22
No,Yes,1181.34,21432.0
No,Yes,804.64,48107.22
No,No,2308.95,45663.81
No,Yes,43.23,51659.76
No,No,595.77,53778.86
No,Yes,0.0,23736.92
No,Yes,279.51,43523.77
No,Yes,324.26,42144.02
No,Yes,87.26,39036.65
No,No,368.48,43995.74
No,Yes,462.22,50748.7
No,No,0.0,24976.49
No,No,2303.92,18048.34
No,No,1138.4,38497.5
No,Yes,907.86,65742.89
No,Yes,258.78,30208.63
No,No,625.67,48327.64
No,Yes,943.57,25849.56
No,Yes,953.67,53933.63
No,No,583.26,32775.58
No,Yes,928.13,41873.72
No,No,942.02,24994.16
No,No,574.61,46797.72
No,No,458.94,49279.6
No,Yes,873.3,47911.51
No,Yes,1013.51,38506.63
No,No,1459.79,12984.34
No,No,1378.84,35613.52
No,Yes,1271.49,23864.72
No,No,232.51,21297.11
No,No,1344.61,23444.07
No,No,668.98,26597.5
No,Yes,500.57,50218.36
No,No,0.0,37473.89
No,No,1322.2,73197.88
No,No,864.64,34360.62
No,No,738.82,32016.42
No,Yes,793.61,46625.69
No,Yes,380.85,24084.84
No,No,194.85,36212.7
No,No,1647.91,24640.19
No,No,672.28,35105.44
No,Yes,804.91,42028.09
No,No,632.82,19708.0
No,Yes,1143.32,31470.28
No,Yes,1075.31,17683.44
No,Yes,801.36,20148.47
No,No,1210.18,19921.3
No,No,1004.27,29927.89
No,Yes,991.84,45991.34
No,No,533.35,37219.02
No,Yes,274.53,772.0
No,No,1631.44,33845.33
No,Yes,533.17,18669.67
No,Yes,712.91,56204.28
No,No,445.66,21986.87
No,Yes,675.58,17533.06
No,Yes,944.57,22234.25
No,No,696.86,51344.37
No,Yes,645.76,30349.41
No,Yes,867.32,39988.95
No,Yes,404.33,44099.76
No,No,568.62,41798.93
No,No,853.68,39772.21
No,No,660.98,54554.53
No,No,0.0,1047.31
No,Yes,984.51,38208.91
No,No,1012.85,16311.43
No,No,355.97,26762.18
No,No,1193.5,42006.33
No,No,258.37,28503.77
No,Yes,1301.6,38075.0
No,No,571.94,30102.7
No,No,1785.72,48391.22
No,Yes,492.4,49091.75
No,Yes,676.55,9102.94
No,No,969.03,31367.21
No,No,856.94,28263.63
No,No,1390.74,50474.59
No,No,743.95,46448.89
No,No,0.0,37156.42
No,Yes,350.25,49323.21
No,No,1060.65,43097.37
No,No,570.05,41269.29
No,No,0.0,22549.91
No,No,864.67,51272.59
No,Yes,623.08,28250.18
No,Yes,989.66,23479.53
No,No,722.77,54879.58
No,Yes,1004.57,36713.44
No,Yes,494.3,66229.9
No,No,1322.47,16545.31
No,No,1099.41,43556.74
No,Yes,952.04,38773.79
No,No,977.29,29888.06
No,No,704.41,37599.87
No,No,1307.96,34887.58
No,No,975.26,23803.7
Yes,Yes,2082.45,31107.51
No,No,642.31,22972.52
No,Yes,976.85,27551.81
No,No,430.54,39314.19
No,No,1469.9,43802.27
No,No,0.0,11871.38
No,No,0.0,23348.91
No,No,430.63,6200.91
No,Yes,1378.93,33441.97
No,No,419.8,51520.64
No,No,98.46,28634.44
No,No,1094.72,19454.52
No,No,1158.04,16441.38
No,No,1425.41,26226.78
No,No,394.32,19493.85
No,No,1688.17,54086.68
No,No,1279.88,35796.38
No,No,327.43,26546.61
No,No,1017.6,40319.39
No,Yes,1155.78,48202.55
No,No,1029.56,44023.56
No,No,1086.19,47520.84
No,No,610.31,29318.83
No,No,273.43,54118.01
No,Yes,926.1,32330.34
No,No,299.48,45793.42
No,No,1163.61,12096.03
No,No,316.52,34156.16
No,No,905.9,28885.84
No,No,737.07,27504.03
No,Yes,1215.42,43062.72
No,No,692.5,29276.79
No,No,434.91,39390.99
No,No,1013.48,26255.85
No,No,955.59,39264.61
No,No,1471.07,21790.91
No,No,1337.21,42840.3
No,No,0.0,26643.59
No,No,1159.21,26760.68
No,Yes,1065.85,37810.67
No,No,45.48,52535.78
No,Yes,748.79,20625.89
No,No,429.65,12559.71
No,No,1331.51,25895.34
No,No,1329.67,28467.57
No,Yes,822.08,26105.46
No,No,232.31,30834.39
No,No,963.66,41731.0
No,No,234.49,57198.91
No,No,1620.14,12812.39
No,No,743.14,42410.8
No,No,1059.76,28167.55
No,No,608.39,54973.17
No,Yes,1150.14,18839.81
No,Yes,1297.75,29336.78
No,No,557.02,42126.89
No,No,1288.83,49116.23
No,No,967.09,30066.62
No,No,1222.21,11227.69
No,No,0.0,42225.94
No,Yes,545.65,34568.42
No,Yes,1388.18,23960.85
No,No,986.0,34947.04
No,No,555.51,33658.83
No,Yes,981.35,21853.44
No,Yes,1480.49,40220.78
No,No,344.28,33295.65
No,No,1467.68,52754.07
No,Yes,433.99,28767.67
No,No,1413.34,14923.42
No,No,333.99,33330.37
No,No,1214.63,29237.75
No,Yes,315.53,44582.19
No,No,355.74,14638.51
No,No,1164.58,22864.79
No,No,953.43,48481.84
No,No,741.41,35974.57
No,Yes,1336.73,50247.03
No,No,1267.9,50528.26
No,No,531.31,31005.38
No,Yes,294.39,36299.81
No,No,954.75,22102.71
No,No,580.88,41265.62
No,No,649.08,34810.93
No,No,250.26,28532.45
No,Yes,1134.02,23753.85
No,Yes,1579.33,40495.74
No,Yes,366.59,35131.85
No,No,745.92,28739.64
No,Yes,833.35,36119.92
No,Yes,1078.35,42572.24
No,No,1153.63,17117.97
No,Yes,498.53,21357.31
No,No,855.67,27597.87
No,No,160.63,49203.59
No,No,0.0,13404.66
No,Yes,1151.15,47125.78
No,No,314.51,41655.46
No,No,1079.81,29598.92
No,Yes,304.41,29264.64
No,No,680.94,29310.36
No,No,297.03,46044.76
No,No,547.79,33371.26
No,No,915.93,42242.77
No,No,859.19,19278.03
No,No,725.55,43803.38
No,No,243.11,35320.87
No,No,1638.13,39880.41
No,Yes,275.96,13062.94
No,No,1500.24,65320.11
No,No,926.02,26870.71
No,No,1506.4,8093.34
No,No,1081.61,44995.52
No,No,700.71,35744.82
No,Yes,970.62,23048.65
No,Yes,1073.8,16916.75
No,No,904.12,52541.95
No,Yes,987.27,38656.24
No,No,953.8,24754.27
No,No,1557.61,12805.71
No,No,1574.86,36705.38
No,No,802.78,61412.62
No,No,602.88,29726.41
No,Yes,1192.23,33367.62
No,No,1469.69,19796.51
No,Yes,132.68,33045.09
No,Yes,545.13,18673.8
No,No,624.8,25199.04
No,No,51.07,32596.46
No,No,959.64,32949.69
No,No,1031.99,38558.48
No,No,768.64,43406.22
No,No,1064.72,13119.78
No,No,739.81,25206.37
No,No,1642.06,19688.55
No,Yes,256.09,34433.97
No,Yes,743.51,29685.66
No,Yes,981.96,22576.75
No,Yes,1589.38,49961.12
No,No,810.84,26053.66
No,Yes,1243.42,24242.95
No,No,164.45,53963.61
No,No,1263.24,36273.63
No,No,737.88,35501.48
No,No,525.08,34690.32
No,No,126.57,37417.48
No,No,687.08,30336.03
No,No,1608.5,44877.38
No,Yes,746.85,31884.34
No,No,1036.43,54715.08
No,Yes,932.04,59876.04
No,No,676.97,29944.44
Yes,Yes,1574.15,15808.61
No,Yes,1262.43,42896.41
No,Yes,1171.88,49178.61
No,No,445.96,25601.0
No,Yes,878.28,32498.81
No,Yes,870.64,34523.28
No,No,2.91,43317.73
No,Yes,1728.53,34687.39
No,Yes,959.57,51060.29
No,No,1334.5,37715.01
No,No,77.18,49017.77
No,No,0.0,31538.83
No,No,1486.03,31738.76
No,No,743.22,48082.37
No,Yes,971.25,37479.19
No,Yes,485.62,20651.8
No,No,1524.53,45404.13
No,No,0.0,31423.0
No,Yes,904.35,54171.17
No,No,1266.69,42798.53
Yes,Yes,1874.67,22277.22
No,No,1739.53,30191.83
No,Yes,28.41,26089.04
No,No,1250.39,39982.75
No,Yes,692.63,14927.07
No,Yes,1477.23,10954.82
No,No,1063.84,35866.8
No,No,248.73,31888.41
No,Yes,324.6,47913.08
No,No,814.86,39585.77
No,No,1581.87,54483.77
No,Yes,1027.31,46269.11
No,Yes,1088.68,54761.65
No,No,508.05,37127.83
No,No,1320.8,11742.43
No,No,1231.42,26492.26
No,Yes,1265.5,4756.68
No,No,1254.74,43312.32
No,Yes,819.85,52509.41
No,No,207.29,32306.67
No,No,692.4,16440.57
No,No,813.46,43496.13
No,No,1443.19,42695.33
No,Yes,284.96,30214.48
No,Yes,173.27,40477.46
No,No,1170.9,35364.06
No,No,828.56,30832.34
No,No,348.19,36242.72
No,No,1158.59,44004.19
No,No,1033.38,27499.36
No,No,847.58,14267.47
No,Yes,459.73,35335.31
No,Yes,889.22,48057.97
No,No,1196.51,20907.73
No,Yes,571.43,38375.42
No,No,300.65,37474.57
No,Yes,738.47,38644.76
No,No,1349.8,34512.56
No,No,536.68,40255.51
No,No,0.0,20946.44
No,No,796.33,18756.52
No,No,10.18,22381.71
No,No,0.0,12967.55
No,Yes,800.35,34385.64
No,No,0.0,36279.67
No,No,729.76,18060.58
No,No,657.42,60581.76
No,No,0.0,30770.59
No,No,820.71,26014.13
No,No,682.7,48404.01
No,No,1010.66,51713.65
No,Yes,1137.87,8790.61
No,Yes,292.87,772.0
No,No,1259.4,54220.7
No,Yes,243.13,35426.86
No,No,630.11,23020.37
No,No,673.57,10625.47
No,No,185.2,48852.27
No,Yes,439.07,52485.74
No,No,586.66,39059.2
No,Yes,449.93,47518.67
No,No,947.18,5324.66
No,No,0.0,35627.88
No,No,240.19,24882.71
No,No,208.43,35745.97
No,No,269.73,24317.69
No,No,1503.91,27736.58
No,No,933.17,23522.76
No,No,138.2,21640.75
No,No,1267.52,29893.69
No,No,504.54,27730.02
No,No,1764.98,30029.14
No,No,833.26,29188.46
No,No,880.91,44025.22
Yes,Yes,1642.21,41327.4
No,No,672.05,41191.74
No,No,1248.48,36602.11
No,No,141.71,20971.67
No,No,649.81,24919.95
No,No,1241.44,40653.01
No,No,482.07,37900.51
No,No,1024.3,45641.25
No,No,1103.65,39969.36
No,No,885.27,44490.75
No,No,1121.03,43911.92
No,Yes,0.0,39373.18
No,No,915.2,32927.23
No,Yes,950.85,34588.51
No,No,1220.18,22004.95
No,No,714.21,16224.77
No,No,1121.53,52075.35
No,No,601.12,13750.74
No,No,0.0,27164.89
No,No,657.15,26227.49
No,Yes,535.31,29679.24
No,No,515.97,32962.08
No,No,774.01,9642.2
No,Yes,1102.76,55887.82
No,No,1186.48,63325.04
No,No,506.46,25494.11
No,No,1934.32,14516.48
No,Yes,1513.68,42441.6
No,No,1147.02,36092.43
No,No,541.4,38715.78
No,Yes,112.74,16583.28
No,No,1573.97,22250.43
No,No,884.93,32699.45
No,Yes,1127.01,4314.98
No,Yes,1018.21,18224.7
No,No,689.25,45055.57
No,Yes,0.0,33782.44
No,No,399.21,35040.77
No,No,2039.97,13640.33
No,No,754.33,15598.04
No,No,928.82,29822.28
No,No,1153.23,43828.01
No,No,378.45,21498.51
No,Yes,370.93,34645.68
No,No,839.2,15584.03
No,Yes,873.08,16717.06
No,Yes,1247.11,21217.12
No,Yes,0.0,27880.78
No,No,611.74,36638.5
No,No,2026.82,22693.25
Yes,Yes,1846.12,961.74
No,No,1313.48,20079.38
No,No,239.82,25706.29
No,No,1063.57,37232.1
No,No,651.3,30241.34
No,Yes,242.94,15915.21
No,No,220.21,41945.67
Yes,Yes,1599.67,17414.84
No,No,1144.51,29034.11
No,No,136.91,29838.01
No,No,281.14,31956.04
No,Yes,611.05,42524.13
No,Yes,291.3,30112.82
No,Yes,384.17,42113.45
No,No,1138.4,33298.3
No,No,815.17,42586.21
No,No,688.06,44276.76
No,No,817.05,8611.22
No,Yes,1398.28,36127.12
No,Yes,1134.94,19353.63
No,Yes,1108.48,19434.05
No,No,1781.81,27732.69
No,No,861.59,28759.37
No,No,506.57,20555.45
No,No,912.65,16707.74
No,Yes,369.48,39098.63
No,No,1332.83,14494.19
No,No,400.32,54981.97
No,No,765.59,23574.89
No,No,990.5,14193.67
No,Yes,690.76,21423.66
No,Yes,250.49,45612.73
No,Yes,930.19,14717.63
No,No,495.65,34164.68
No,No,912.11,72796.58
No,No,1561.58,24522.19
No,Yes,398.67,17957.05
No,No,1129.47,35220.04
No,No,1307.43,64499.72
No,Yes,106.09,36902.5
No,No,344.3,35785.73
No,Yes,1095.88,35219.82
No,No,260.42,13839.07
No,No,492.36,27029.72
No,No,846.01,41596.39
No,No,216.27,29670.56
No,No,1029.67,53682.35
No,No,557.32,25764.83
No,No,1109.59,18180.23
No,No,172.01,15020.67
No,Yes,791.83,66457.64
No,No,0.0,54387.32
No,No,278.42,30614.09
No,Yes,817.11,42723.05
No,No,574.39,53288.57
No,No,832.94,35913.04
No,No,1571.98,43432.08
No,No,5.99,16398.22
No,No,1323.03,10016.08
No,No,360.1,42559.44
No,No,566.68,23382.88
No,No,2042.09,50910.29
No,No,860.61,23366.19
No,Yes,1056.88,52233.07
No,Yes,513.16,25450.26
No,No,557.18,29210.25
No,No,1902.73,31497.96
No,Yes,1121.55,28734.26
No,Yes,908.98,27985.92
No,Yes,262.65,34191.64
No,No,423.88,27863.6
No,No,1015.78,24864.72
No,Yes,681.27,17884.44
No,Yes,356.22,23543.21
Yes,Yes,1514.12,13807.2
No,No,523.47,33925.7
No,No,1626.73,16442.08
No,No,0.0,18265.96
No,Yes,1464.44,25210.9
No,No,595.4,28298.5
No,No,1688.09,40354.42
No,No,353.28,30093.74
No,No,865.36,27203.8
No,No,550.87,25121.11
No,No,842.04,27683.44
No,No,1060.44,23185.92
No,No,1522.55,47603.82
No,Yes,728.47,29323.6
No,No,383.68,12157.47
No,No,1510.81,27069.8
No,No,686.66,35291.2
No,No,703.49,42997.78
No,No,895.64,32761.5
No,Yes,0.0,48715.16
No,No,613.25,11787.62
No,Yes,817.85,53566.58
No,No,702.87,26712.65
No,Yes,420.09,34133.94
No,No,1123.58,39155.01
No,Yes,782.81,2591.62
No,No,621.06,49028.01
No,No,1455.42,20539.14
No,No,668.49,41565.71
No,No,1438.14,35196.52
No,No,935.14,37818.31
No,No,0.0,46548.13
No,No,596.7,29358.2
No,Yes,826.47,43495.49
No,Yes,1312.88,40938.85
No,No,931.98,23366.86
No,No,1836.12,45924.86
No,No,799.01,37424.35
No,No,585.95,20774.38
No,No,917.35,44290.11
No,Yes,354.82,47838.0
No,Yes,1312.78,53457.88
No,No,1023.28,13582.85
No,No,874.18,46822.22
No,Yes,1360.04,42843.84
No,Yes,812.09,21220.25
No,No,638.83,28703.42
No,Yes,419.16,46630.42
No,Yes,379.86,38010.09
No,Yes,1067.14,58653.29
No,No,786.96,29190.39
No,No,808.84,50628.76
No,Yes,1087.1,24854.59
No,No,422.55,16521.45
No,No,525.77,41269.43
No,No,375.3,48292.32
No,Yes,787.84,38275.35
No,No,284.11,36793.11
No,No,0.0,41268.25
No,No,909.3,45345.24
No,Yes,939.49,25662.22
No,No,0.0,33806.7
No,No,0.0,52551.53
No,No,556.95,34176.4
No,Yes,686.36,40149.07
No,Yes,211.76,21056.31
No,Yes,271.47,25888.78
No,Yes,629.82,33066.59
No,Yes,669.58,38292.99
No,Yes,1224.34,43620.1
No,No,1681.67,36271.4
No,No,895.72,20198.96
No,No,856.7,73554.0
No,No,482.14,27886.83
No,No,620.65,33776.15
No,No,811.44,20674.94
No,Yes,1079.11,48925.15
No,Yes,0.0,35329.71
No,Yes,1090.49,38814.47
No,Yes,754.79,37392.26
No,Yes,572.73,25319.79
No,No,0.0,9914.07
No,No,152.5,19190.28
No,No,616.53,52352.98
No,Yes,1087.03,39196.05
No,No,1161.42,31974.39
No,No,1060.47,44819.03
No,No,991.62,33859.02
No,No,285.37,44301.85
No,No,1135.27,36145.77
No,No,777.64,23854.81
No,Yes,457.78,38269.4
No,Yes,1290.29,40945.9
No,Yes,1527.01,28583.28
No,No,1044.79,16355.2
No,No,1542.82,34765.54
No,Yes,1414.66,36482.68
No,No,699.92,23715.95
No,No,669.86,31269.67
No,No,644.64,27753.66
No,No,1349.72,17331.55
No,No,1137.22,772.0
No,Yes,1059.22,36521.1
No,No,689.98,26297.72
No,Yes,412.88,38936.9
No,No,42.85,41806.46
No,Yes,856.86,22465.54
No,Yes,301.52,772.0
No,No,1693.7,39988.3
No,No,855.83,19252.43
No,No,1216.09,28505.53
No,No,1348.57,32680.15
No,No,955.96,17763.74
No,No,822.16,47073.33
No,No,744.62,48156.98
No,Yes,907.45,39591.58
No,No,1329.83,17166.12
No,No,1069.02,32373.65
No,No,741.89,29835.7
No,No,759.45,68183.05
No,No,378.45,38470.69
No,No,1587.09,50393.02
No,No,890.06,24597.86
No,No,418.66,32442.36
No,No,0.0,57329.75
No,No,1458.18,45035.81
No,No,191.05,50729.35
No,No,1101.12,16852.11
No,No,634.12,28889.88
No,No,1250.15,42107.39
No,Yes,1582.71,29675.69
No,No,1128.96,39677.14
No,No,995.72,44978.28
No,Yes,328.2,40518.17
No,No,1247.68,42200.88
No,No,1281.32,22248.04
No,Yes,515.26,32959.89
Yes,Yes,1959.03,29995.0
No,No,725.86,21760.74
No,No,1260.89,51740.91
No,No,1137.05,28697.35
No,No,917.78,51668.32
No,No,1449.4,35513.41
No,No,239.1,52400.31
No,No,1178.39,40519.08
No,No,309.18,7461.82
No,No,929.55,33835.9
No,No,1300.22,41592.42
No,No,868.24,26561.25
No,No,509.78,39839.17
No,No,731.31,23719.29
No,No,1299.44,41275.5
No,No,418.89,27783.14
No,No,359.09,59122.27
No,Yes,605.91,58833.53
No,No,0.0,6149.07
No,Yes,262.96,33574.49
No,No,891.44,31873.27
No,No,858.93,63423.23
No,Yes,1149.16,52822.73
No,Yes,535.96,29941.0
No,Yes,435.39,23712.83
No,No,419.26,41909.68
No,No,472.51,42308.11
No,No,0.0,46744.17
No,No,282.08,28053.26
No,No,91.7,56969.04
No,No,1029.56,33380.97
No,No,1246.54,772.0
No,No,1114.55,3864.09
No,No,1348.26,50744.15
No,No,579.58,41372.19
No,No,17.68,11660.64
No,Yes,379.61,57923.49
No,No,570.69,16979.91
No,Yes,0.0,998.92
No,No,968.8,39280.81
No,No,545.21,28590.98
No,No,882.58,48159.57
No,No,1125.56,18902.47
No,Yes,528.31,37636.16
No,No,519.08,35006.07
No,Yes,0.0,24696.9
No,No,763.57,25867.77
No,Yes,1170.78,48655.17
No,No,1213.06,41142.15
No,No,992.87,40079.8
No,No,469.33,6507.68
No,Yes,1603.91,24668.55
No,No,953.56,50150.24
No,No,1475.42,14054.44
No,No,982.67,36912.25
No,No,1307.11,40789.48
No,No,1507.44,26012.99
No,No,547.02,70806.72
No,Yes,546.76,15916.28
No,Yes,0.0,17243.15
No,Yes,1099.51,25376.85
No,Yes,854.78,26825.33
No,No,1198.69,33558.69
No,Yes,1078.54,11532.05
No,No,1587.51,43082.11
No,No,847.21,23982.34
No,No,392.5,48720.35
No,No,1065.18,42383.54
No,Yes,1279.02,37003.44
No,No,396.95,3326.24
No,Yes,690.11,52823.45
No,No,1572.57,38877.15
No,No,86.72,48294.91
No,No,104.15,40511.64
No,No,820.02,41104.86
No,No,778.93,16319.61
No,No,900.52,12985.66
No,No,0.0,27902.48
No,No,621.56,21291.29
No,No,911.88,36619.55
No,Yes,1200.54,51957.55
No,No,807.44,24174.21
No,No,1233.03,29340.2
No,No,1080.39,23871.6
No,No,1453.75,65458.24
No,No,964.84,15462.16
No,No,12.34,45696.68
No,No,1255.57,13810.07
No,No,540.14,42144.59
No,No,1222.52,50016.43
No,No,615.54,41070.31
No,Yes,580.15,45089.53
No,No,1234.46,47491.5
No,Yes,1242.82,44380.58
No,No,71.31,35864.75
No,No,1208.68,19384.32
No,No,652.08,39648.73
No,Yes,957.4,48249.26
No,Yes,1120.32,51030.59
No,No,379.21,40209.27
No,No,163.36,26206.86
No,No,864.38,44236.64
No,No,1260.74,22630.88
No,Yes,1102.33,37433.26
No,No,1281.47,37827.04
No,Yes,838.01,37768.4
No,Yes,1499.14,47165.26
No,No,1521.91,24208.41
No,No,1527.26,47862.99
No,No,1721.25,21972.27
No,No,0.0,30287.05
No,No,973.04,41175.24
No,No,530.01,31915.19
No,No,839.36,33637.38
No,No,426.05,28061.33
No,Yes,929.84,57715.48
No,No,1269.68,17431.93
No,No,1131.03,34205.37
No,No,1284.01,27207.23
No,No,680.9,37981.86
No,Yes,1515.17,40867.48
No,No,1236.37,23605.44
No,No,1148.38,31356.96
No,No,1398.72,29484.03
No,No,1187.99,27523.93
No,No,1190.54,37343.5
No,No,1247.11,29323.81
Yes,Yes,1619.37,18177.79
No,Yes,300.93,35477.42
No,Yes,1094.62,30426.62
No,Yes,500.93,34413.58
No,No,1645.99,39395.49
No,No,1685.61,39469.81
No,Yes,0.0,19126.13
No,No,1029.88,30739.89
No,No,131.86,26628.67
No,No,442.59,16285.94
Yes,Yes,1851.55,11205.48
No,Yes,664.98,19400.99
No,No,886.3,24155.46
No,No,436.04,41970.39
No,Yes,894.15,27501.44
No,No,928.67,36779.0
No,Yes,604.08,22404.53
No,Yes,968.91,31991.29
No,No,1529.46,33124.85
No,No,1387.88,42568.86
No,No,1462.98,15468.19
No,No,0.0,35276.46
No,Yes,871.93,59845.1
No,No,906.19,45064.36
No,No,642.79,40452.23
No,No,271.16,3123.23
No,No,605.22,15308.25
No,No,1155.04,27341.17
No,Yes,832.9,22428.11
No,No,123.06,33452.56
No,Yes,614.46,25194.42
No,No,1427.28,30806.45
No,No,1363.66,34384.56
No,No,1349.69,28492.51
No,Yes,1554.81,34998.76
No,Yes,1016.14,46420.58
No,Yes,270.19,51136.76
No,No,670.16,18886.24
No,No,1022.32,24988.51
No,No,1327.52,43121.93
No,No,748.29,28060.85
No,Yes,653.58,37204.47
No,No,1397.86,21533.3
No,Yes,0.0,54595.08
No,Yes,762.74,24922.43
No,No,372.44,21098.68
No,Yes,841.67,26514.04
No,No,901.37,19147.62
No,No,211.55,31746.37
No,No,1070.2,25696.83
No,No,1199.95,15669.15
No,No,0.0,27039.5
No,Yes,253.34,36338.69
No,Yes,571.14,18110.97
No,No,605.75,15949.8
No,No,1002.38,22359.4
No,No,1040.9,18755.39
Yes,Yes,1749.13,25366.13
No,Yes,845.44,31059.41
No,No,592.47,45592.76
No,No,515.49,27470.68
No,No,1264.59,41206.91
No,No,90.5,65268.06
No,No,307.57,48028.34
No,No,821.13,36434.63
No,Yes,940.09,21102.81
No,No,0.0,28765.95
No,No,1077.12,39593.65
No,No,130.12,21892.8
No,No,338.73,40266.57
No,No,422.98,39543.5
No,No,1116.86,24276.15
Yes,Yes,1810.81,30258.37
No,Yes,923.16,20048.69
No,Yes,1293.84,33267.09
No,No,466.24,53855.68
No,Yes,918.44,30217.83
No,No,769.82,25802.66
No,No,1810.25,16191.25
No,No,1497.99,53307.09
No,No,277.58,23678.72
No,No,1414.55,34918.25
No,Yes,0.0,27416.89
No,No,599.61,29815.16
No,Yes,776.83,44606.42
No,No,651.02,34816.45
No,No,1060.03,29698.26
No,Yes,897.97,49454.1
No,No,628.54,43079.68
No,No,0.0,34137.49
No,No,712.02,8032.56
No,No,1279.94,32284.31
No,No,2046.76,41386.29
No,No,565.29,27379.41
No,No,435.26,49978.88
No,No,696.79,11226.02
No,Yes,1386.07,34773.0
No,No,470.34,772.0
No,No,0.0,16407.99
No,Yes,1310.72,50878.6
No,No,518.84,50668.76
No,No,1130.84,29809.88
No,No,129.05,35803.71
No,No,18.2,27477.71
No,Yes,1230.45,52108.37
No,No,810.12,48815.63
No,No,1267.74,20687.54
No,No,908.43,20197.37
No,No,1324.77,27405.09
No,No,1496.18,26786.37
No,No,687.03,44727.94
No,No,189.5,22780.11
No,No,113.77,19727.67
No,No,1426.08,34419.93
No,No,568.79,43420.54
No,No,657.18,45919.05
No,Yes,474.23,8641.15
No,No,743.07,34228.99
No,No,316.52,24350.46
No,No,459.02,19297.26
No,No,487.87,40331.23
No,No,1036.67,33315.38
No,No,40.99,28628.97
No,No,777.64,36825.24
No,Yes,1005.7,29094.32
No,No,1641.69,24864.21
No,Yes,421.45,38056.75
No,Yes,689.99,29983.41
No,No,1162.85,42642.96
No,No,920.22,31340.11
No,Yes,879.85,19195.79
No,Yes,1033.69,35977.86
No,No,1315.62,54010.51
No,No,1041.62,35182.3
No,No,1601.53,32085.1
No,No,1117.28,13723.5
No,No,667.84,31716.84
No,No,1067.99,29848.15
No,No,1307.37,34438.01
No,No,1301.8,36906.87
No,No,1127.22,25288.53
No,Yes,105.42,26279.26
No,No,998.05,17910.52
No,Yes,1143.52,50538.1
No,No,560.22,18929.09
No,Yes,679.19,23812.11
No,No,798.62,23581.01
No,Yes,499.43,46119.0
No,No,1493.82,25531.27
No,Yes,461.83,7817.21
No,No,1101.35,45578.88
No,No,1616.88,38607.83
No,No,480.97,50532.38
No,No,493.9,34937.68
No,No,1126.67,36400.2
No,Yes,1179.32,7957.2
No,No,922.42,49086.47
No,Yes,579.11,33204.2
No,No,579.39,59190.11
No,No,1102.91,24806.28
No,Yes,1165.0,22674.31
No,No,640.02,24073.35
No,No,793.89,37810.51
No,No,615.79,29285.46
No,Yes,1216.28,16836.94
No,No,377.69,29866.75
No,Yes,1307.43,35421.72
No,No,819.31,46005.24
No,No,720.17,17241.61
No,Yes,829.98,34827.86
No,No,1162.75,34983.09
No,No,898.36,31060.8
No,Yes,441.79,51746.12
No,No,1349.68,29122.2
No,No,439.21,22872.13
No,No,1105.08,11170.82
No,No,550.68,20188.28
No,No,1052.17,23755.02
No,No,388.22,26440.41
No,No,713.03,46845.82
No,No,593.49,46502.42
No,Yes,91.28,23445.24
No,No,535.67,39458.14
No,No,1858.3,41713.04
No,No,1282.66,45547.13
No,No,245.11,37665.43
No,No,757.85,15575.63
No,No,1540.54,15964.48
No,Yes,1182.44,37926.29
No,No,1252.91,47270.8
No,No,964.78,36174.65
No,Yes,907.5,37812.22
No,Yes,1209.34,43679.82
No,No,815.73,40247.22
No,Yes,1013.8,38208.87
No,No,1098.73,39717.31
No,No,1092.49,35468.27
No,No,1299.02,21998.09
No,No,458.3,22281.82
No,No,1455.37,23996.24
No,No,202.46,29220.72
No,Yes,1554.54,17604.18
No,No,1185.38,44036.05
No,No,0.0,35626.21
No,Yes,153.15,34406.06
No,No,1341.5,25495.4
No,No,1325.98,32896.29
No,No,1466.68,57700.64
No,No,1141.98,42819.91
No,No,120.95,36088.69
No,No,720.81,57285.94
No,No,608.84,25574.22
No,No,1298.59,53824.57
No,Yes,1737.38,46113.67
No,No,1347.54,35811.26
No,Yes,1101.65,22621.51
No,No,603.16,27182.66
No,No,758.88,40006.33
No,No,600.11,25564.71
No,Yes,804.11,22407.21
No,Yes,875.9,25605.78
No,Yes,474.04,33850.91
No,Yes,75.34,54906.39
No,Yes,1481.38,47344.41
No,Yes,432.21,56021.77
No,No,1127.52,20492.46
No,No,1711.96,25342.22
No,No,1065.41,36580.12
No,No,252.75,29357.09
No,No,1396.25,45683.35
No,No,222.29,32426.85
No,No,125.03,41286.51
No,No,1510.44,17712.51
No,No,870.59,39702.96
No,Yes,1001.55,54547.86
No,No,819.02,45686.39
No,No,305.05,30198.12
No,Yes,671.88,39709.2
No,Yes,816.18,32844.88
No,Yes,377.85,27126.35
No,No,1098.71,46660.63
No,No,768.33,14994.64
No,No,613.8,26182.71
No,No,832.71,43635.21
No,Yes,676.93,25978.6
No,Yes,742.23,39458.18
No,No,1192.59,42815.01
No,Yes,328.35,17562.28
No,No,1512.15,19598.96
